country,preference_category,snapshot_date,priority_year,pending,spread_days,regime,depletion_per_day,months_to_clear,projected_clear_date,actual_clear_date,error_months,abs_error_months,note
Mexico,EB5,2026-02-03,2018,10,305,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2026-03-03,2018,10,380,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2026-04-03,2018,10,380,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2024-02-22,2019,101,75,n/a,,,,,,,insufficient history
Mexico,EB5,2024-03-03,2019,103,75,n/a,,,,,,,insufficient history
Mexico,EB5,2024-04-03,2019,80,54,n/a,,,,,,,insufficient history
Mexico,EB5,2024-05-03,2019,81,54,n/a,-0.28,9.4,2025-02-14,,,,
Mexico,EB5,2024-06-03,2019,80,54,n/a,-0.25,10.5,2025-04-19,,,,
Mexico,EB5,2024-07-03,2019,81,469,n/a,0.01,,,,,,queue not shrinking
Mexico,EB5,2024-08-03,2019,73,469,n/a,-0.09,27.6,2026-11-20,,,,
Mexico,EB5,2024-09-03,2019,73,834,n/a,-0.08,31.5,2027-04-20,,,,
Mexico,EB5,2024-10-03,2019,76,120,n/a,-0.05,45.9,2028-08-01,,,,
Mexico,EB5,2024-11-03,2019,68,120,n/a,-0.05,41.1,2028-04-07,,,,
Mexico,EB5,2024-12-03,2019,65,120,n/a,-0.09,24.3,2026-12-12,,,,
Mexico,EB5,2025-01-03,2019,63,121,n/a,-0.14,14.6,2026-03-24,,,,
Mexico,EB5,2025-02-03,2019,68,121,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2025-03-03,2019,53,165,n/a,-0.13,13.1,2026-04-04,,,,
Mexico,EB5,2025-04-07,2019,59,172,n/a,-0.04,45.5,2029-01-22,,,,
Mexico,EB5,2025-05-05,2019,58,172,n/a,-0.11,17.3,2026-10-14,,,,
Mexico,EB5,2025-08-05,2019,65,153,n/a,0.08,,,,,,queue not shrinking
Mexico,EB5,2025-09-03,2019,67,153,n/a,0.05,,,,,,queue not shrinking
Mexico,EB5,2025-10-02,2019,67,244,n/a,0.06,,,,,,queue not shrinking
Mexico,EB5,2025-11-03,2019,67,244,n/a,0.02,,,,,,queue not shrinking
Mexico,EB5,2025-12-03,2019,55,292,n/a,-0.13,13.7,2027-01-24,,,,
Mexico,EB5,2026-01-02,2019,55,345,n/a,-0.13,13.9,2027-02-27,,,,
Mexico,EB5,2026-02-03,2019,59,305,n/a,-0.09,22.3,2027-12-13,,,,
Mexico,EB5,2026-03-03,2019,60,380,n/a,0.06,,,,,,queue not shrinking
Mexico,EB5,2026-04-03,2019,56,380,n/a,0.01,,,,,,queue not shrinking
Mexico,EB5,2024-02-22,2020,20,75,n/a,,,,,,,insufficient history
Mexico,EB5,2024-03-03,2020,20,75,n/a,,,,,,,insufficient history
Mexico,EB5,2024-04-03,2020,20,54,n/a,,,,,,,insufficient history
Mexico,EB5,2024-05-03,2020,20,54,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2024-06-03,2020,20,54,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2024-07-03,2020,20,469,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2024-08-03,2020,15,469,n/a,-0.05,9.1,2025-05-06,,,,
Mexico,EB5,2024-09-03,2020,15,834,n/a,-0.05,9.1,2025-06-06,,,,
Mexico,EB5,2024-10-03,2020,15,120,n/a,-0.05,9.1,2025-07-06,,,,
Mexico,EB5,2024-11-03,2020,15,120,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2024-12-03,2020,10,120,n/a,-0.05,6.0,2025-06-03,,,,
Mexico,EB5,2025-01-03,2020,15,121,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2025-02-03,2020,15,121,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2025-03-03,2020,15,165,n/a,0.06,,,,,,queue not shrinking
Mexico,EB5,2025-04-07,2020,15,172,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2025-05-05,2020,15,172,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2025-08-05,2020,15,153,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2025-09-03,2020,10,153,n/a,-0.03,9.8,2026-06-28,,,,
Mexico,EB5,2025-10-02,2020,10,244,n/a,-0.03,9.9,2026-07-29,,,,
Mexico,EB5,2025-11-03,2020,5,244,n/a,-0.11,1.5,2025-12-18,,,,
Mexico,EB5,2026-02-03,2020,0,305,n/a,-0.07,,,,,,zero pending
Mexico,EB5,2026-03-03,2020,0,380,n/a,-0.07,,,,,,zero pending
Mexico,EB5,2026-04-03,2020,0,380,n/a,-0.03,,,,,,zero pending
Mexico,EB5,2024-02-22,2021,10,75,n/a,,,,,,,insufficient history
Mexico,EB5,2024-03-03,2021,10,75,n/a,,,,,,,insufficient history
Mexico,EB5,2024-04-03,2021,10,54,n/a,,,,,,,insufficient history
Mexico,EB5,2024-05-03,2021,15,54,n/a,0.07,,,,,,queue not shrinking
Mexico,EB5,2024-06-03,2021,10,54,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2024-07-03,2021,15,469,n/a,0.05,,,,,,queue not shrinking
Mexico,EB5,2024-08-03,2021,15,469,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2024-09-03,2021,15,834,n/a,0.05,,,,,,queue not shrinking
Mexico,EB5,2024-10-03,2021,15,120,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2024-11-03,2021,15,120,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2024-12-03,2021,15,120,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2025-01-03,2021,15,121,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2025-02-03,2021,22,121,n/a,0.08,,,,,,queue not shrinking
Mexico,EB5,2025-03-03,2021,22,165,n/a,0.08,,,,,,queue not shrinking
Mexico,EB5,2025-04-07,2021,22,172,n/a,0.07,,,,,,queue not shrinking
Mexico,EB5,2025-05-05,2021,22,172,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2025-08-05,2021,20,153,n/a,-0.01,50.9,2029-11-02,,,,
Mexico,EB5,2025-09-03,2021,20,153,n/a,-0.01,48.9,2029-10-02,,,,
Mexico,EB5,2025-10-02,2021,20,244,n/a,-0.01,49.3,2029-11-10,,,,
Mexico,EB5,2025-11-03,2021,20,244,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2025-12-03,2021,20,292,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2026-01-02,2021,20,345,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2026-02-03,2021,15,305,n/a,-0.05,9.1,2026-11-06,,,,
Mexico,EB5,2026-03-03,2021,15,380,n/a,-0.06,8.9,2026-11-28,,,,
Mexico,EB5,2026-04-03,2021,15,380,n/a,-0.05,9.0,2027-01-01,,,,
Mexico,EB5,2024-02-22,2022,36,75,n/a,,,,,,,insufficient history
Mexico,EB5,2024-03-03,2022,40,75,n/a,,,,,,,insufficient history
Mexico,EB5,2024-04-03,2022,51,54,n/a,,,,,,,insufficient history
Mexico,EB5,2024-05-03,2022,51,54,n/a,0.21,,,,,,queue not shrinking
Mexico,EB5,2024-06-03,2022,51,54,n/a,0.12,,,,,,queue not shrinking
Mexico,EB5,2024-07-03,2022,51,469,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2024-08-03,2022,51,469,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2024-09-03,2022,51,834,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2024-10-03,2022,51,120,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2024-11-03,2022,51,120,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2024-12-03,2022,49,120,n/a,-0.02,73.2,2031-01-10,,,,
Mexico,EB5,2025-01-03,2022,44,121,n/a,-0.08,19.0,2026-08-04,,,,
Mexico,EB5,2025-02-03,2022,49,121,n/a,-0.02,74.0,2031-04-07,,,,
Mexico,EB5,2025-03-03,2022,49,165,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2025-04-07,2022,49,172,n/a,0.05,,,,,,queue not shrinking
Mexico,EB5,2025-05-05,2022,44,172,n/a,-0.05,26.3,2027-07-14,,,,
Mexico,EB5,2025-08-05,2022,34,153,n/a,-0.1,11.5,2026-07-22,,,,
Mexico,EB5,2025-09-03,2022,34,153,n/a,-0.1,11.1,2026-08-06,,,,
Mexico,EB5,2025-10-02,2022,34,244,n/a,-0.07,16.8,2027-02-24,,,,
Mexico,EB5,2025-11-03,2022,28,244,n/a,-0.07,13.8,2026-12-28,,,,
Mexico,EB5,2025-12-03,2022,22,292,n/a,-0.13,5.5,2026-05-18,,,,
Mexico,EB5,2026-01-02,2022,22,345,n/a,-0.13,5.5,2026-06-19,,,,
Mexico,EB5,2026-02-03,2022,10,305,n/a,-0.2,1.7,2026-03-26,,,,
Mexico,EB5,2026-03-03,2022,10,380,n/a,-0.13,2.5,2026-05-17,,,,
Mexico,EB5,2026-04-03,2022,10,380,n/a,-0.13,2.5,2026-06-17,,,,
Mexico,EB5,2024-02-22,2023,15,75,n/a,,,,,,,insufficient history
Mexico,EB5,2024-03-03,2023,15,75,n/a,,,,,,,insufficient history
Mexico,EB5,2024-04-03,2023,40,54,n/a,,,,,,,insufficient history
Mexico,EB5,2024-05-03,2023,40,54,n/a,0.35,,,,,,queue not shrinking
Mexico,EB5,2024-06-03,2023,40,54,n/a,0.27,,,,,,queue not shrinking
Mexico,EB5,2024-07-03,2023,40,469,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2024-08-03,2023,40,469,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2024-09-03,2023,40,834,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2024-10-03,2023,40,120,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2024-11-03,2023,40,120,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2024-12-03,2023,40,120,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2025-01-03,2023,40,121,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2025-02-03,2023,40,121,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2025-03-03,2023,40,165,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2025-04-07,2023,40,172,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2025-05-05,2023,40,172,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2025-08-05,2023,45,153,n/a,0.03,,,,,,queue not shrinking
Mexico,EB5,2025-09-03,2023,45,153,n/a,0.03,,,,,,queue not shrinking
Mexico,EB5,2025-10-02,2023,45,244,n/a,0.03,,,,,,queue not shrinking
Mexico,EB5,2025-11-03,2023,45,244,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2025-12-03,2023,45,292,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2026-01-02,2023,45,345,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2026-02-03,2023,15,305,n/a,-0.33,1.5,2026-03-21,,,,
Mexico,EB5,2026-03-03,2023,15,380,n/a,-0.33,1.5,2026-04-17,,,,
Mexico,EB5,2026-04-03,2023,15,380,n/a,-0.33,1.5,2026-05-18,,,,
Mexico,EB5,2024-05-03,2024,5,54,n/a,,,,,,,insufficient history
Mexico,EB5,2024-06-03,2024,5,54,n/a,,,,,,,insufficient history
Mexico,EB5,2024-07-03,2024,5,469,n/a,,,,,,,insufficient history
Mexico,EB5,2024-08-03,2024,10,469,n/a,0.05,,,,,,queue not shrinking
Mexico,EB5,2024-09-03,2024,20,834,n/a,0.16,,,,,,queue not shrinking
Mexico,EB5,2024-10-03,2024,20,120,n/a,0.16,,,,,,queue not shrinking
Mexico,EB5,2024-11-03,2024,25,120,n/a,0.16,,,,,,queue not shrinking
Mexico,EB5,2024-12-03,2024,30,120,n/a,0.11,,,,,,queue not shrinking
Mexico,EB5,2025-01-03,2024,35,121,n/a,0.16,,,,,,queue not shrinking
Mexico,EB5,2025-02-03,2024,40,121,n/a,0.16,,,,,,queue not shrinking
Mexico,EB5,2025-03-03,2024,40,165,n/a,0.11,,,,,,queue not shrinking
Mexico,EB5,2025-04-07,2024,45,172,n/a,0.11,,,,,,queue not shrinking
Mexico,EB5,2025-05-05,2024,45,172,n/a,0.05,,,,,,queue not shrinking
Mexico,EB5,2025-08-05,2024,40,153,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2025-09-03,2024,45,153,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2025-10-02,2024,45,244,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2025-11-03,2024,40,244,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2025-12-03,2024,40,292,n/a,-0.05,23.9,2027-12-01,,,,
Mexico,EB5,2026-01-02,2024,40,345,n/a,-0.05,24.2,2028-01-08,,,,
Mexico,EB5,2026-02-03,2024,35,305,n/a,-0.05,21.2,2027-11-09,,,,
Mexico,EB5,2026-03-03,2024,35,380,n/a,-0.06,20.7,2027-11-23,,,,
Mexico,EB5,2026-04-03,2024,35,380,n/a,-0.05,20.9,2027-12-31,,,,
Mexico,EB5,2025-03-03,2025,5,165,n/a,,,,,,,insufficient history
Mexico,EB5,2025-04-07,2025,15,172,n/a,,,,,,,insufficient history
Mexico,EB5,2025-05-05,2025,15,172,n/a,,,,,,,insufficient history
Mexico,EB5,2025-08-05,2025,35,153,n/a,0.19,,,,,,queue not shrinking
Mexico,EB5,2025-09-03,2025,40,153,n/a,0.17,,,,,,queue not shrinking
Mexico,EB5,2025-10-02,2025,35,244,n/a,0.13,,,,,,queue not shrinking
Mexico,EB5,2025-11-03,2025,35,244,n/a,0.0,,,,,,queue not shrinking
Mexico,EB5,2025-12-03,2025,45,292,n/a,0.05,,,,,,queue not shrinking
Mexico,EB5,2026-01-02,2025,45,345,n/a,0.11,,,,,,queue not shrinking
Mexico,EB5,2026-02-03,2025,25,305,n/a,-0.11,7.6,2026-09-21,,,,
Mexico,EB5,2026-03-03,2025,25,380,n/a,-0.22,3.7,2026-06-23,,,,
Mexico,EB5,2026-04-03,2025,25,380,n/a,-0.22,3.7,2026-07-25,,,,
Mexico,EB5,2026-02-03,2026,0,305,n/a,,,,,,,zero pending
Mexico,EB5,2026-03-03,2026,0,380,n/a,,,,,,,zero pending
Mexico,EB5,2026-04-03,2026,0,380,n/a,,,,,,,zero pending
Mexico,EW3,2024-02-22,2015,30,75,n/a,,,,2024-03-01,,,insufficient history
Mexico,EW3,2024-03-03,2015,30,75,n/a,,,,2024-04-01,,,insufficient history
Mexico,EW3,2024-04-03,2015,30,54,n/a,,,,2024-05-01,,,insufficient history
Mexico,EW3,2024-05-03,2015,25,54,n/a,-0.07,11.7,2025-04-23,2024-06-01,10.7,10.7,
Mexico,EW3,2024-06-03,2015,25,54,n/a,-0.05,15.1,2025-09-06,2024-07-01,14.2,14.2,
Mexico,EW3,2024-07-03,2015,25,469,n/a,-0.05,14.9,2025-10-01,2024-08-01,14.0,14.0,
Mexico,EW3,2024-08-03,2015,25,469,n/a,0.0,,,2024-09-01,,,queue not shrinking
Mexico,EW3,2024-09-03,2015,15,834,n/a,-0.11,4.5,2025-01-19,2024-10-01,3.6,3.6,
Mexico,EW3,2024-10-03,2015,15,120,n/a,-0.11,4.5,2025-02-18,2024-11-01,3.6,3.6,
Mexico,EW3,2024-11-03,2015,20,120,n/a,-0.05,12.1,2025-11-06,2024-12-01,11.2,11.2,
Mexico,EW3,2024-12-03,2015,20,120,n/a,0.05,,,2025-01-01,,,queue not shrinking
Mexico,EW3,2025-01-03,2015,20,121,n/a,0.05,,,2025-02-01,,,queue not shrinking
Mexico,EW3,2024-02-22,2016,25,75,n/a,,,,2024-03-01,,,insufficient history
Mexico,EW3,2024-03-03,2016,25,75,n/a,,,,2024-04-01,,,insufficient history
Mexico,EW3,2024-04-03,2016,30,54,n/a,,,,2024-05-01,,,insufficient history
Mexico,EW3,2024-05-03,2016,25,54,n/a,0.0,,,2024-06-01,,,queue not shrinking
Mexico,EW3,2024-06-03,2016,30,54,n/a,0.05,,,2024-07-01,,,queue not shrinking
Mexico,EW3,2024-07-03,2016,25,469,n/a,-0.05,14.9,2025-10-01,2024-08-01,14.0,14.0,
Mexico,EW3,2024-08-03,2016,20,469,n/a,-0.05,12.1,2025-08-06,2024-09-01,11.1,11.1,
Mexico,EW3,2024-09-03,2016,15,834,n/a,-0.16,3.0,2024-12-04,2024-10-01,2.1,2.1,
Mexico,EW3,2024-10-03,2016,20,120,n/a,-0.05,12.1,2025-10-06,2024-11-01,11.1,11.1,
Mexico,EW3,2024-11-03,2016,15,120,n/a,-0.05,9.1,2025-08-06,2024-12-01,8.1,8.1,
Mexico,EW3,2024-12-03,2016,20,120,n/a,0.05,,,2025-01-01,,,queue not shrinking
Mexico,EW3,2025-01-03,2016,25,121,n/a,0.05,,,2025-02-01,,,queue not shrinking
Mexico,EW3,2025-02-03,2016,25,121,n/a,0.11,,,2025-03-01,,,queue not shrinking
Mexico,EW3,2025-03-03,2016,25,165,n/a,0.06,,,2025-04-01,,,queue not shrinking
Mexico,EW3,2025-04-07,2016,25,172,n/a,0.0,,,2025-05-01,,,queue not shrinking
Mexico,EW3,2025-05-05,2016,25,172,n/a,0.0,,,2025-06-01,,,queue not shrinking
Mexico,EW3,2025-08-05,2016,25,153,n/a,0.0,,,2025-09-01,,,queue not shrinking
Mexico,EW3,2025-09-03,2016,25,153,n/a,0.0,,,2025-10-01,,,queue not shrinking
Mexico,EW3,2025-10-02,2016,20,244,n/a,-0.03,19.7,2027-05-25,2025-11-01,18.7,18.7,
Mexico,EW3,2025-11-03,2016,15,244,n/a,-0.11,4.4,2026-03-18,2025-12-01,3.5,3.5,
Mexico,EW3,2025-12-03,2016,15,292,n/a,-0.11,4.5,2026-04-18,2026-01-01,3.5,3.5,
Mexico,EW3,2026-01-02,2016,15,345,n/a,-0.05,9.1,2026-10-05,2026-02-01,8.1,8.1,
Mexico,EW3,2024-02-22,2017,30,75,n/a,,,,2024-03-01,,,insufficient history
Mexico,EW3,2024-03-03,2017,30,75,n/a,,,,2024-04-01,,,insufficient history
Mexico,EW3,2024-04-03,2017,30,54,n/a,,,,2024-05-01,,,insufficient history
Mexico,EW3,2024-05-03,2017,35,54,n/a,0.07,,,2024-06-01,,,queue not shrinking
Mexico,EW3,2024-06-03,2017,35,54,n/a,0.05,,,2024-07-01,,,queue not shrinking
Mexico,EW3,2024-07-03,2017,35,469,n/a,0.05,,,2024-08-01,,,queue not shrinking
Mexico,EW3,2024-08-03,2017,30,469,n/a,-0.05,18.1,2026-02-06,2024-09-01,17.2,17.2,
Mexico,EW3,2024-09-03,2017,30,834,n/a,-0.05,18.1,2026-03-09,2024-10-01,17.2,17.2,
Mexico,EW3,2024-10-03,2017,30,120,n/a,-0.05,18.1,2026-04-08,2024-11-01,17.2,17.2,
Mexico,EW3,2024-11-03,2017,25,120,n/a,-0.05,15.1,2026-02-06,2024-12-01,14.2,14.2,
Mexico,EW3,2024-12-03,2017,25,120,n/a,-0.05,14.9,2026-03-03,2025-01-01,14.0,14.0,
Mexico,EW3,2025-01-03,2017,15,121,n/a,-0.16,3.0,2025-04-05,2025-02-01,2.1,2.1,
Mexico,EW3,2025-02-03,2017,15,121,n/a,-0.11,4.5,2025-06-21,2025-03-01,3.7,3.7,
Mexico,EW3,2025-03-03,2017,15,165,n/a,-0.11,4.4,2025-07-16,2025-04-01,3.5,3.5,
Mexico,EW3,2025-04-07,2017,15,172,n/a,0.0,,,2025-05-01,,,queue not shrinking
Mexico,EW3,2025-05-05,2017,25,172,n/a,0.11,,,2025-06-01,,,queue not shrinking
Mexico,EW3,2025-08-05,2017,25,153,n/a,0.06,,,2025-09-01,,,queue not shrinking
Mexico,EW3,2025-09-03,2017,25,153,n/a,0.07,,,2025-10-01,,,queue not shrinking
Mexico,EW3,2025-10-02,2017,30,244,n/a,0.03,,,2025-11-01,,,queue not shrinking
Mexico,EW3,2025-11-03,2017,30,244,n/a,0.06,,,2025-12-01,,,queue not shrinking
Mexico,EW3,2025-12-03,2017,25,292,n/a,0.0,,,2026-01-01,,,queue not shrinking
Mexico,EW3,2026-01-02,2017,25,345,n/a,-0.05,15.1,2027-04-07,2026-02-01,14.1,14.1,
Mexico,EW3,2026-02-03,2017,30,305,n/a,0.0,,,2026-03-01,,,queue not shrinking
Mexico,EW3,2026-03-03,2017,30,380,n/a,0.06,,,2026-04-01,,,queue not shrinking
Mexico,EW3,2026-04-03,2017,25,380,n/a,0.0,,,2026-05-01,,,queue not shrinking
Mexico,EW3,2024-02-22,2018,25,75,n/a,,,,2024-03-01,,,insufficient history
Mexico,EW3,2024-03-03,2018,20,75,n/a,,,,2024-04-01,,,insufficient history
Mexico,EW3,2024-04-03,2018,25,54,n/a,,,,2024-05-01,,,insufficient history
Mexico,EW3,2024-05-03,2018,30,54,n/a,0.07,,,2024-06-01,,,queue not shrinking
Mexico,EW3,2024-06-03,2018,30,54,n/a,0.11,,,2024-07-01,,,queue not shrinking
Mexico,EW3,2024-07-03,2018,30,469,n/a,0.05,,,2024-08-01,,,queue not shrinking
Mexico,EW3,2024-08-03,2018,25,469,n/a,-0.05,15.1,2025-11-06,2024-09-01,14.2,14.2,
Mexico,EW3,2024-09-03,2018,30,834,n/a,0.0,,,2024-10-01,,,queue not shrinking
Mexico,EW3,2024-10-03,2018,30,120,n/a,0.0,,,2024-11-01,,,queue not shrinking
Mexico,EW3,2024-11-03,2018,35,120,n/a,0.11,,,2024-12-01,,,queue not shrinking
Mexico,EW3,2024-12-03,2018,35,120,n/a,0.05,,,2025-01-01,,,queue not shrinking
Mexico,EW3,2025-01-03,2018,30,121,n/a,0.0,,,2025-02-01,,,queue not shrinking
Mexico,EW3,2025-02-03,2018,30,121,n/a,-0.05,18.1,2026-08-09,2025-03-01,17.3,17.3,
Mexico,EW3,2025-03-03,2018,20,165,n/a,-0.17,3.9,2025-07-01,2025-04-01,3.0,3.0,
Mexico,EW3,2025-04-07,2018,20,172,n/a,-0.11,6.2,2025-10-12,2025-05-01,5.4,5.4,
Mexico,EW3,2025-05-05,2018,20,172,n/a,-0.11,6.0,2025-11-03,2025-06-01,5.1,5.1,
Mexico,EW3,2025-08-05,2018,25,153,n/a,0.03,,,2025-09-01,,,queue not shrinking
Mexico,EW3,2025-09-03,2018,25,153,n/a,0.03,,,2025-10-01,,,queue not shrinking
Mexico,EW3,2025-10-02,2018,30,244,n/a,0.07,,,2025-11-01,,,queue not shrinking
Mexico,EW3,2025-11-03,2018,30,244,n/a,0.06,,,2025-12-01,,,queue not shrinking
Mexico,EW3,2025-12-03,2018,25,292,n/a,0.0,,,2026-01-01,,,queue not shrinking
Mexico,EW3,2026-01-02,2018,25,345,n/a,-0.05,15.1,2027-04-07,2026-02-01,14.1,14.1,
Mexico,EW3,2026-02-03,2018,30,305,n/a,0.0,,,2026-03-01,,,queue not shrinking
Mexico,EW3,2026-03-03,2018,30,380,n/a,0.06,,,2026-04-01,,,queue not shrinking
Mexico,EW3,2026-04-03,2018,30,380,n/a,0.05,,,2026-05-01,,,queue not shrinking
Mexico,EW3,2024-02-22,2019,97,75,n/a,,,,2024-03-01,,,insufficient history
Mexico,EW3,2024-03-03,2019,98,75,n/a,,,,2024-04-01,,,insufficient history
Mexico,EW3,2024-04-03,2019,93,54,n/a,,,,2024-05-01,,,insufficient history
Mexico,EW3,2024-05-03,2019,68,54,n/a,-0.41,5.5,2024-10-16,2024-06-01,4.5,4.5,
Mexico,EW3,2024-06-03,2019,69,54,n/a,-0.32,7.2,2025-01-07,2024-07-01,6.2,6.2,
Mexico,EW3,2024-07-03,2019,76,469,n/a,-0.19,13.4,2025-08-13,2024-08-01,12.4,12.4,
Mexico,EW3,2024-08-03,2019,74,469,n/a,0.07,,,2024-09-01,,,queue not shrinking
Mexico,EW3,2024-09-03,2019,67,834,n/a,-0.02,101.2,2033-02-10,2024-10-01,100.3,100.3,
Mexico,EW3,2024-10-03,2019,67,120,n/a,-0.1,22.5,2026-08-18,2024-11-01,21.5,21.5,
Mexico,EW3,2024-11-03,2019,57,120,n/a,-0.18,10.1,2025-09-07,2024-12-01,9.2,9.2,
Mexico,EW3,2024-12-03,2019,59,120,n/a,-0.09,22.0,2026-10-05,2025-01-01,21.1,21.1,
Mexico,EW3,2025-01-03,2019,67,121,n/a,0.0,,,2025-02-01,,,queue not shrinking
Mexico,EW3,2025-02-03,2019,66,121,n/a,0.1,,,2025-03-01,,,queue not shrinking
Mexico,EW3,2025-03-03,2019,65,165,n/a,0.07,,,2025-04-01,,,queue not shrinking
Mexico,EW3,2025-04-07,2019,65,172,n/a,-0.02,100.4,2033-08-18,2025-05-01,99.6,99.6,
Mexico,EW3,2025-05-05,2019,59,172,n/a,-0.08,25.2,2027-06-11,2025-06-01,24.3,24.3,
Mexico,EW3,2025-08-05,2019,53,153,n/a,-0.08,22.5,2027-06-20,2025-09-01,21.6,21.6,
Mexico,EW3,2025-09-03,2019,51,153,n/a,-0.09,17.8,2027-02-27,2025-10-01,16.9,16.9,
Mexico,EW3,2025-10-02,2019,51,244,n/a,-0.05,31.4,2028-05-15,2025-11-01,30.4,30.4,
Mexico,EW3,2025-11-03,2019,46,244,n/a,-0.08,19.4,2027-06-17,2025-12-01,18.5,18.5,
Mexico,EW3,2025-12-03,2019,40,292,n/a,-0.12,10.9,2026-10-29,2026-01-01,9.9,9.9,
Mexico,EW3,2026-01-02,2019,40,345,n/a,-0.12,11.0,2026-12-02,2026-02-01,10.0,10.0,
Mexico,EW3,2026-02-03,2019,40,305,n/a,-0.07,20.1,2027-10-09,2026-03-01,19.3,19.3,
Mexico,EW3,2026-03-03,2019,40,380,n/a,0.0,,,2026-04-01,,,queue not shrinking
Mexico,EW3,2026-04-03,2019,40,380,n/a,0.0,,,2026-05-01,,,queue not shrinking
Mexico,EW3,2024-02-22,2020,171,75,n/a,,,,2024-03-01,,,insufficient history
Mexico,EW3,2024-03-03,2020,193,75,n/a,,,,2024-04-01,,,insufficient history
Mexico,EW3,2024-04-03,2020,273,54,n/a,,,,2024-05-01,,,insufficient history
Mexico,EW3,2024-05-03,2020,174,54,n/a,0.04,,,2024-06-01,,,queue not shrinking
Mexico,EW3,2024-06-03,2020,233,54,n/a,0.43,,,2024-07-01,,,queue not shrinking
Mexico,EW3,2024-07-03,2020,385,469,n/a,1.23,,,2024-08-01,,,queue not shrinking
Mexico,EW3,2024-08-03,2020,277,469,n/a,1.12,,,2024-09-01,,,queue not shrinking
Mexico,EW3,2024-09-03,2020,166,834,n/a,-0.73,7.5,2025-04-18,2024-10-01,6.5,6.5,
Mexico,EW3,2024-10-03,2020,128,120,n/a,-2.79,1.5,2024-11-17,2024-11-01,0.5,0.5,
Mexico,EW3,2024-11-03,2020,85,120,n/a,-2.09,1.3,2024-12-13,2024-12-01,0.4,0.4,
Mexico,EW3,2024-12-03,2020,76,120,n/a,-0.99,2.5,2025-02-17,2025-01-01,1.5,1.5,
Mexico,EW3,2025-01-03,2020,77,121,n/a,-0.55,4.6,2025-05-21,2025-02-01,3.6,3.6,
Mexico,EW3,2025-02-03,2020,70,121,n/a,-0.16,14.1,2026-04-08,2025-03-01,13.2,13.2,
Mexico,EW3,2025-03-03,2020,94,165,n/a,0.2,,,2025-04-01,,,queue not shrinking
Mexico,EW3,2025-04-07,2020,55,172,n/a,-0.23,7.7,2025-11-28,2025-05-01,6.9,6.9,
Mexico,EW3,2025-05-05,2020,55,172,n/a,-0.16,11.0,2026-04-03,2025-06-01,10.1,10.1,
Mexico,EW3,2025-08-05,2020,60,153,n/a,-0.22,9.0,2026-05-05,2025-09-01,8.1,8.1,
